"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-34c-3p",107.990682577224,-4.91137582919311,0.375751201187554,-13.0708187057575,4.83424203420732e-39,1.11791847041044e-36
"hsa-miR-30b-5p",12472.0224378264,-1.33443087635773,0.248830319211195,-5.36281463041939,8.19350790510746e-08,7.21809029735657e-07
"hsa-miR-615-3p",117.139789719365,3.89790473130971,0.557913089476549,6.98658053527091,2.8166674885151e-12,5.1086616213264e-11
"hsa-miR-9-5p",1894.33945159545,-1.44361061086362,0.39428417256639,-3.66134557587535,0.000250894069549889,0.00113763242320415
"hsa-miR-137",20.6638831549339,3.52772884894338,0.833650885395813,4.23166209110236,2.31970731269306e-05,0.000128486782289885
"hsa-miR-182-3p",3.71936493380626,-3.94114980731579,0.807805532949802,-4.87883487616654,1.06714356158166e-06,7.59313688048489e-06
"hsa-miR-1295a",9.464604344147,3.54055262121122,0.529676733825771,6.68436500058889,2.31928089037763e-11,3.63616071796493e-10
"hsa-miR-6500-3p",30.3198817885224,-1.60276714451662,0.280914156798705,-5.70554066331772,1.15974365428932e-08,1.19195875579735e-07
"hsa-miR-200b-3p",6496.31747614826,-4.06437786276553,0.502322639984956,-8.09116997570974,5.90943197421648e-16,1.60771311063243e-14
"hsa-miR-4662a-5p",24.8964057587015,1.90449042911043,0.344068207580921,5.53521187703028,3.10852345858193e-08,3.0589193608386e-07
"hsa-miR-3664-5p",1.00691322667452,-3.23912605862083,1.27127250107707,-2.54794000175141,0.0108361105920133,0.0315201330113595
"hsa-miR-1291",5.48476563455306,1.38461942288748,0.491477542353207,2.81725878309289,0.00484354822331193,0.0154492486433226
"hsa-miR-4724-5p",1.91097166809669,-2.94407937469761,0.993414091384748,-2.963597356057,0.00304065860521625,0.0104170711475001
"hsa-miR-20a-5p",3170.3813863193,-1.07544850476723,0.203021919236526,-5.29720391183134,1.17589358816443e-07,9.79911323470357e-07
"hsa-miR-510-5p",18.0053875146942,7.08881433325863,1.61825062680352,4.38054168856462,1.18384639486159e-05,6.97489117991704e-05
"hsa-miR-653-5p",18.5955223117568,2.60210006008663,0.67187873227295,3.87287159884312,0.000107560501232577,0.000534471116968486
"hsa-miR-197-3p",434.244627605534,1.28014924871893,0.224735652717977,5.69624460221006,1.22475131885516e-08,1.24493952740772e-07
"hsa-miR-299-5p",67.8799704048423,1.29096139491614,0.403522345208618,3.19923149298888,0.00137794476192111,0.00509839561910809
"hsa-miR-381-5p",19.109041206782,1.10115186133494,0.434282824701293,2.53556391987716,0.011226643793337,0.0324520172151148
"hsa-miR-600",1.85289256435204,-4.11939767216542,1.14456540925268,-3.59909327930423,0.000319328641476347,0.00141329661897426
