"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","Significant"
"ILMN_1876420",-8.88659444444443,76.6293894736842,-2.51788122282912,0.0217197155454373,0.643713090996158,-3.86174423187345,"","Not Significant"
"ILMN_1893473",-5.7654222222222,57.3714894736842,-2.51768366373824,0.0217286048802505,0.643713090996158,-3.86186177049875,"","Not Significant"
"ILMN_1892692",-10.8596777777778,71.4585578947368,-2.51734766082269,0.0217437315042521,0.643713090996158,-3.86206167469059,"","Not Significant"
"ILMN_1890948",-4.61864444444446,50.0952789473684,-2.51703354330049,0.0217578818599279,0.643713090996158,-3.86224855573053,"","Not Significant"
"ILMN_1915520",-13.0055888888888,82.7155421052632,-2.51693457792481,0.0217623418508034,0.643713090996158,-3.86230743368066,"","Not Significant"
"ILMN_1770055",34.9835455555556,97.6709368421053,2.51608988816049,0.0218004439470804,0.643713090996158,-3.86280995931373,"","Not Significant"
"ILMN_1679378",218.80019,808.337694736842,2.51585985170662,0.0218108312980061,0.643713090996158,-3.86294681033586,"HNRNPL","Not Significant"
"ILMN_1689475",-14.2123444444444,76.1941631578947,-2.51552242672806,0.0218260762622937,0.643713090996158,-3.863147545531,"","Not Significant"
"ILMN_1742068",-5.04332666666662,59.5122842105263,-2.51518062276125,0.021841529332512,0.643713090996158,-3.8633508829451,"PRAMEF10","Not Significant"
"ILMN_1704376",-101.718316666667,149.498710526316,-2.51516744587319,0.0218421252708102,0.643713090996158,-3.86335872175014,"GLDN","Not Significant"
"ILMN_1850990",-5.8027633333333,63.7903473684211,-2.5151451979016,0.0218431314930374,0.643713090996158,-3.86337195684654,"","Not Significant"
"ILMN_1862741",-15.8835577777778,91.0800105263158,-2.51512171987714,0.0218441933950809,0.643713090996158,-3.8633859236759,"ESP33","Not Significant"
"ILMN_1816570",-10.8022922222222,93.5573052631579,-2.51388348283778,0.0219002675355006,0.643713090996158,-3.86412251854329,"","Not Significant"
"ILMN_1749032",23.0175333333334,76.6711578947368,2.51290029714074,0.0219448883612065,0.643713090996158,-3.86470736293614,"CREB3L1","Not Significant"
"ILMN_1754423",75.4106944444446,304.575894736842,2.51167921329053,0.022000425479943,0.643713090996158,-3.86543368656601,"TCAIM","Not Significant"
"ILMN_1671586",-10.5550166666666,71.2289947368421,-2.51158462349145,0.0220047331309974,0.643713090996158,-3.86548994879643,"","Not Significant"
"ILMN_1844030",-12.0015811111111,88.1998894736842,-2.51127248602257,0.0220189536270793,0.643713090996158,-3.86567560728556,"VSTM2A","Not Significant"
"ILMN_1714710",67.986478888889,282.516568421053,2.51124122515721,0.0220203783013257,0.643713090996158,-3.8656942010253,"CCDC120","Not Significant"
"ILMN_1785340",48.2118922222223,237.858557894737,2.51116051500549,0.022024056966511,0.643713090996158,-3.86574220673404,"BARD1","Not Significant"
"ILMN_1675219",24.5536333333334,89.6433315789474,2.51081001086981,0.0220400392288383,0.643713090996158,-3.8659506816943,"WDHD1","Not Significant"
"ILMN_1797102",5.97881222222227,60.0319210526316,2.51065324503927,0.0220471909698624,0.643713090996158,-3.86604392281537,"ST6GAL2","Not Significant"
"ILMN_1737518",-15.0498355555555,83.3964894736842,-2.5097650390369,0.0220877528002978,0.643713090996158,-3.86657219790084,"RBM4","Not Significant"
"ILMN_1901774",16.7524900000001,116.8661,2.50931660211523,0.0221082583913955,0.643713090996158,-3.86683890550964,"","Not Significant"
"ILMN_1725306",-28.9622533333333,155.914342105263,-2.50928481969051,0.0221097123822672,0.643713090996158,-3.8668578078949,"RNF6","Not Significant"
"ILMN_1803853",-404.087061111109,3523.75271052632,-2.50873173210561,0.022135029642361,0.643713090996158,-3.86718674892748,"NOL7","Not Significant"
"ILMN_1735699",-14.3101044444444,89.4400105263158,-2.50826381710475,0.0221564695478564,0.643713090996158,-3.86746502866919,"NUP50","Not Significant"
"ILMN_1665052",-10.2803188888889,77.4892947368421,-2.50823670216276,0.0221577125576243,0.643713090996158,-3.86748115437301,"","Not Significant"
"ILMN_1821410",8.27889222222224,57.2300894736842,2.50784390268541,0.0221757267534875,0.643713090996158,-3.8677147565965,"","Not Significant"
"ILMN_1745077",-11.1823988888889,93.9908157894737,-2.50729095974426,0.022201108728946,0.643713090996158,-3.86804359121007,"MIA","Not Significant"
"ILMN_1839814",-9.36599666666666,82.2065947368421,-2.50633583006092,0.0222450170689741,0.643713090996158,-3.86861158732751,"","Not Significant"
"ILMN_1852334",-7.33120444444445,60.1285157894737,-2.50621385649489,0.0222506302242903,0.643713090996158,-3.86868412081954,"","Not Significant"
"ILMN_1903426",8.65472888888891,70.4117315789474,2.50588387149866,0.022265822651537,0.643713090996158,-3.8688803496364,"CCK","Not Significant"
"ILMN_1774818",-7.06389222222219,67.8243842105263,-2.5058160585212,0.0222689459568158,0.643713090996158,-3.86892067493943,"","Not Significant"
"ILMN_1880258",4.96445111111112,56.3117578947368,2.5055291552809,0.0222821646178407,0.643713090996158,-3.8690912819676,"","Not Significant"
"ILMN_1677968",59.2597277777779,211.182852631579,2.50541729245446,0.0222873205459352,0.643713090996158,-3.8691578006244,"PPP1R26","Not Significant"
"ILMN_1761380",-58.8147544444444,134.120910526316,-2.50504248487888,0.0223046042071551,0.643713090996158,-3.86938067565734,"COL13A1","Not Significant"
"ILMN_1758640",172.951912222223,1547.7146,2.5043006585468,0.0223388496661975,0.643713090996158,-3.86982178339506,"","Not Significant"
"ILMN_1656463",104.612907777778,359.050447368421,2.50385119137176,0.0223596228773189,0.643713090996158,-3.87008904036455,"HIKESHI","Not Significant"
"ILMN_1669109",91.6954922222225,500.405663157895,2.50223838380387,0.0224343128526306,0.643713090996158,-3.87104798564713,"CLCC1","Not Significant"
"ILMN_1733155",51.1981433333334,235.127757894737,2.50207413741544,0.022441932386116,0.643713090996158,-3.87114563963583,"GIT1","Not Significant"
"ILMN_1809272",3.58982222222223,55.0745578947368,2.50201007949117,0.0224449047511132,0.643713090996158,-3.87118372558764,"MGAT4B","Not Significant"
"ILMN_1732782",27.9371700000001,143.877973684211,2.50191542071123,0.022449297712857,0.643713090996158,-3.87124000522881,"SCN2A","Not Significant"
"ILMN_1900457",-8.49908555555551,65.812552631579,-2.50190325509267,0.0224498623584858,0.643713090996158,-3.871247238314,"AKAIN1","Not Significant"
"ILMN_1837282",-11.1414066666667,76.0596684210526,-2.50166238714846,0.0224610445771622,0.643713090996158,-3.87139044587271,"","Not Significant"
"ILMN_1791597",9.37091777777781,72.2478842105263,2.50127788106625,0.0224789060439657,0.643713090996158,-3.87161905001224,"","Not Significant"
"ILMN_1691811",14.76147,77.2586947368421,2.50064486351182,0.0225083408172127,0.643713090996158,-3.87199539553149,"OR4C16","Not Significant"
"ILMN_1759396",23.3269855555556,86.8200052631579,2.50047483050485,0.0225162534004544,0.643713090996158,-3.87209648278963,"NNT","Not Significant"
"ILMN_1766401",9.20950000000005,61.5721052631579,2.50038219341762,0.0225205654247299,0.643713090996158,-3.87215155664922,"OR1M1","Not Significant"
"ILMN_1790410",188.829488888889,940.355752631579,2.50024500674103,0.0225269525521247,0.643713090996158,-3.87223311535316,"DROSHA","Not Significant"
"ILMN_1810467",1425.72574222223,4518.23384736842,2.49990080348789,0.0225429854672999,0.643713090996158,-3.87243774504557,"PPP2R1A","Not Significant"
"ILMN_1679960",6.68703000000004,67.1657894736842,2.49985372434855,0.0225451792405576,0.643713090996158,-3.87246573346491,"LCE1A","Not Significant"
"ILMN_1857861",-9.43523000000002,80.8861894736842,-2.49955001951856,0.0225593359877876,0.643713090996158,-3.87264628372743,"","Not Significant"
"ILMN_1861628",5.61943333333336,85.4492631578947,2.49921528712389,0.0225749487547515,0.643713090996158,-3.8728452767809,"","Not Significant"
"ILMN_1860123",13.0375011111111,71.7581315789474,2.49866283847791,0.0226007386582529,0.643713090996158,-3.87317369207731,"","Not Significant"
"ILMN_1736635",-18.7558544444444,89.1460421052632,-2.49821371277411,0.0226217256294236,0.643713090996158,-3.87344067871119,"","Not Significant"
"ILMN_1742611",-252.580856666667,1099.86407368421,-2.49820873798412,0.0226219581968264,0.643713090996158,-3.87344363598737,"C1orf52","Not Significant"
"ILMN_1889557",12.7758388888889,69.5133368421053,2.49820634860161,0.0226220698993254,0.643713090996158,-3.87344505636146,"","Not Significant"
"ILMN_1663179",-16.9621733333333,132.265073684211,-2.49820173699993,0.0226222854909881,0.643713090996158,-3.87344779773856,"PROCA1","Not Significant"
"ILMN_1700770",29.7744466666668,152.557394736842,2.49753973069406,0.0226532543019957,0.643713090996158,-3.87384132292638,"PSKH1","Not Significant"
"ILMN_1691539",-41.8695122222221,172.106136842105,-2.49714092475373,0.022671929837024,0.643713090996158,-3.87407838470129,"LAT","Not Significant"
"ILMN_1898260",-7.31699666666665,55.4756157894737,-2.49693286950708,0.0226816785428426,0.643713090996158,-3.87420205703833,"","Not Significant"
"ILMN_1889845",-6.15999999999997,65.3078947368421,-2.49683296358116,0.0226863611732948,0.643713090996158,-3.87426144276669,"","Not Significant"
"ILMN_1855673",9.47272222222227,63.4884210526316,2.49679847244757,0.0226879779981849,0.643713090996158,-3.87428194480173,"","Not Significant"
"ILMN_1845927",-6.27453333333333,60.8046473684211,-2.49678050805814,0.0226888201495951,0.643713090996158,-3.87429262308514,"","Not Significant"
"ILMN_1688721",19.91942,80.3063052631579,2.49663427460534,0.0226956765149083,0.643713090996158,-3.87437954596055,"","Not Significant"
"ILMN_1687326",9.88740444444448,50.8781526315789,2.49634325859445,0.0227093270336513,0.643713090996158,-3.87455252755013,"RTN1","Not Significant"
"ILMN_1687752",7.73600888888893,71.7826947368421,2.49616792983899,0.0227175548156838,0.643713090996158,-3.87465674285576,"","Not Significant"
"ILMN_1893235",-7.81019888888888,67.5945578947368,-2.49608523897493,0.0227214362867009,0.643713090996158,-3.874705893964,"","Not Significant"
"ILMN_1900255",-8.72981444444441,67.5635052631579,-2.49496496449085,0.0227740831360407,0.643713090996158,-3.87537176206469,"","Not Significant"
"ILMN_1717093",-11.1766033333333,74.8245105263158,-2.49484950709102,0.0227795155453932,0.643713090996158,-3.87544038561194,"","Not Significant"
"ILMN_1664448",9.69808444444448,60.4235105263158,2.49423123355951,0.0228086268596753,0.643713090996158,-3.87580785796865,"PEX12","Not Significant"
"ILMN_1796962",-297.563187777778,1257.10977368421,-2.49410915652758,0.0228143789844156,0.643713090996158,-3.87588041350107,"PPP3R1","Not Significant"
"ILMN_1721011",15.3625888888889,87.5267842105263,2.49402808713265,0.0228181996339345,0.643713090996158,-3.87592859623699,"LCN1","Not Significant"
"ILMN_1821883",19.4345777777778,78.3673473684211,2.49353325272053,0.0228415333435034,0.643713090996158,-3.87622269189319,"","Not Significant"
"ILMN_1678674",16.108778888889,89.9531157894737,2.49235182383334,0.022897334158624,0.643713090996158,-3.87692482482463,"","Not Significant"
"ILMN_1914399",-6.68296999999998,64.6289473684211,-2.49219378664671,0.0229048082537477,0.643713090996158,-3.87701874468821,"","Not Significant"
"ILMN_1706749",-12.21837,80.9955789473684,-2.49214336631806,0.0229071932799343,0.643713090996158,-3.87704870882113,"","Not Significant"
"ILMN_1866290",-10.5233366666666,95.9741684210526,-2.49210103882307,0.0229091956726928,0.643713090996158,-3.87707386343562,"LOC102467079","Not Significant"
"ILMN_1879388",5.59237333333336,42.3581210526316,2.49178158760102,0.0229243133210021,0.643713090996158,-3.8772637070389,"","Not Significant"
"ILMN_1697088",51.5879955555556,233.981821052632,2.49166089275532,0.0229300275088324,0.643713090996158,-3.87733543288039,"ARMC5","Not Significant"
"ILMN_1728366",45.9043100000001,125.240963157895,2.49112807533778,0.0229552693210614,0.643713090996158,-3.87765206769868,"","Not Significant"
"ILMN_1772575",25.5945577777778,91.0541421052632,2.49110919706635,0.0229561641449669,0.643713090996158,-3.87766328625167,"","Not Significant"
"ILMN_1708533",-7.21425555555553,64.4622789473684,-2.49051704568608,0.0229842486284862,0.643713090996158,-3.87801517153687,"","Not Significant"
"ILMN_1709731",-8.05777777777776,69.0368421052632,-2.49043385904742,0.0229881965884707,0.643713090996158,-3.8780646043143,"PRAMEF2","Not Significant"
"ILMN_1765746",57.1353922222222,213.023236842105,2.49017619965138,0.0230004289198046,0.643713090996158,-3.87821771444274,"SFT2D3","Not Significant"
"ILMN_1683462",113.890468888889,497.901763157895,2.49009364749372,0.0230043493658914,0.643713090996158,-3.87826676939634,"GSS","Not Significant"
"ILMN_1839506",-8.08797777777774,66.8336473684211,-2.48957638473567,0.0230289287964578,0.643713090996158,-3.87857413798211,"","Not Significant"
"ILMN_1873722",-11.2309222222222,68.8674105263158,-2.48948655008829,0.0230332001060789,0.643713090996158,-3.87862751888073,"","Not Significant"
"ILMN_1818919",6.38164777777781,51.6462842105263,2.48947295567846,0.0230338465357144,0.643713090996158,-3.87863559683341,"","Not Significant"
"ILMN_1661735",5.64810333333337,65.478252631579,2.48896737205948,0.0230578997617304,0.643713090996158,-3.8789360166527,"NATD1","Not Significant"
"ILMN_1726703",-4643.58471333333,15552.8156789474,-2.48868479138253,0.023071353899548,0.643713090996158,-3.87910392407696,"AHNAK","Not Significant"
"ILMN_1767480",-156.613847777778,511.720536842105,-2.4886827027842,0.0230714533687489,0.643713090996158,-3.87910516509878,"INPP4B","Not Significant"
"ILMN_1913451",-7.68218888888883,74.3814315789474,-2.48857405771503,0.0230766281323894,0.643713090996158,-3.87916972061603,"UNC80","Not Significant"
"ILMN_1677401",-976.647557777777,1558.20584736842,-2.48851416547815,0.0230794812669169,0.643713090996158,-3.87920530767778,"ZDHHC14","Not Significant"
"ILMN_1750658",-224.81157111111,1161.86963157895,-2.4883404812593,0.0230877570819985,0.643713090996158,-3.87930850763957,"HAX1","Not Significant"
"ILMN_1656863",-7.4283911111111,55.0303315789474,-2.48809684333603,0.0230993708099509,0.643713090996158,-3.87945327135995,"","Not Significant"
"ILMN_1845270",-8.51892888888887,82.0896421052632,-2.48782745845202,0.0231122182544743,0.643713090996158,-3.87961333133334,"","Not Significant"
"ILMN_1727173",14.9607944444445,96.7942578947368,2.48781292171355,0.0231129117289203,0.643713090996158,-3.87962196854462,"SMARCD1","Not Significant"
"ILMN_1861165",5.66759666666669,55.7586789473684,2.4876721339937,0.023119629015658,0.643713090996158,-3.87970561927272,"","Not Significant"
"ILMN_1651599",-10.1884544444444,89.5673,-2.48752606305915,0.0231266003211852,0.643713090996158,-3.87979240849007,"ENTPD2","Not Significant"
"ILMN_1839796",-7.42278111111109,59.7043842105263,-2.48750779654004,0.023127472238965,0.643713090996158,-3.87980326164614,"","Not Significant"
"ILMN_1719199",80.9335144444446,322.809542105263,2.48738351844089,0.0231334052419053,0.643713090996158,-3.87987710193203,"TULP3","Not Significant"
"ILMN_1750624",18.45238,92.8342789473684,2.48733733208091,0.0231356105319344,0.643713090996158,-3.87990454361401,"RXRG","Not Significant"
