"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"1556989_at",-268.46936194,305.60913768,-7.53078747146852,4.23385645812938e-07,1.84751588299708e-05,2.52840354250597,NA
"203327_at",-68.2165001,191.162449375,-7.53077019571372,4.23399616167415e-07,1.84751588299708e-05,2.52839005674741,"IDE"
"239468_at",112.4129763025,67.59678137375,7.5277524555526,4.25847315895524e-07,1.85671467277414e-05,2.52603368639915,NA
"230030_at",106.473994975,69.9836628025,7.52545811697677,4.27718077053224e-07,1.86338532771992e-05,2.52424128572908,NA
"212748_at",28.8853679950001,112.6350072175,7.52329221345603,4.29491934212235e-07,1.86942227813082e-05,2.52254851574215,"MRTFA"
"242354_at",-52.324435765,77.1863841925,-7.52293208113229,4.29787618401543e-07,1.86942227813082e-05,2.52226698644894,NA
"217301_x_at",-291.83256005,486.055879925,-7.52240062313408,4.30224353982857e-07,1.8696439963352e-05,2.52185149062496,"RBBP4"
"221795_at",288.5910505,173.684296375,7.5220381291695,4.30522504140103e-07,1.8696439963352e-05,2.52156806780142,"NTRK2"
"209290_s_at",534.659634700001,693.1667334,7.52063819269581,4.31675960290418e-07,1.87316532768878e-05,2.52047332025075,"NFIB"
"243349_at",-139.851890285,111.9357278125,-7.51966786911069,4.32477323226931e-07,1.87515445261161e-05,2.51971436084491,NA
"224964_s_at",131.8384660925,145.44351367875,7.51906528035754,4.32975760543643e-07,1.87582802755338e-05,2.519242963764,NA
"208770_s_at",55.2915830000001,295.01690815,7.51828864969501,4.3361903700072e-07,1.87712754141048e-05,2.51863533764057,"EIF4EBP2"
"208358_s_at",-45.1912307875,45.75041969125,-7.51598771842468,4.35530701663992e-07,1.88373545405885e-05,2.51683459940126,"UGT8"
"200762_at",943.055603450001,1349.122981275,7.51562297459038,4.35834540353807e-07,1.88373545405885e-05,2.51654907502422,"DPYSL2"
"39582_at",38.925903545,82.0453983125,7.51376917343233,4.37382193190899e-07,1.88893139120951e-05,2.51509760352967,"CYLD"
"1554287_at",51.9223074175001,92.81991984375,7.51286841281548,4.38136252453951e-07,1.89069452272453e-05,2.51439215286333,NA
"203941_at",-66.12866392,145.55789924,-7.51142525370199,4.39347183964022e-07,1.89442486460827e-05,2.51326166296039,"INTS9"
"204015_s_at",-60.69437547,92.149202005,-7.51080568104898,4.39868121509118e-07,1.89517648097013e-05,2.51277623085256,"DUSP4"
"201887_at",292.850692,542.4394331,7.51003881644636,4.40513789322921e-07,1.89646389222289e-05,2.51217531831558,"IL13RA1"
"243445_at",36.6535603875,49.80860260125,7.50937566862259,4.41072924206814e-07,1.89654590013793e-05,2.51165560839695,NA
"228845_at",23.34529292,106.990552955,7.50919356896212,4.41226590759113e-07,1.89654590013793e-05,2.51151288534507,NA
"204793_at",275.165876275,276.3429346125,7.50753376271769,4.42629795518358e-07,1.90108280203977e-05,2.51021176582016,"GPRASP1"
"1556355_x_at",-20.54150963,62.457752605,-7.50288005193306,4.46588780099699e-07,1.9165809695409e-05,2.50656157463358,NA
"219816_s_at",-107.11084165,355.01826925,-7.50101877333939,4.48182460440206e-07,1.92076681300094e-05,2.50510076991328,"RBM23"
"205083_at",381.75621869,244.85618233,7.50062067667968,4.48524087006343e-07,1.92076681300094e-05,2.50478826197229,"AOX1"
"201253_s_at",283.805367600001,635.9385392,7.50051123015913,4.48618055821162e-07,1.92076681300094e-05,2.50470234180932,"CDIPT"
"208779_x_at",-96.8010869499998,214.576934925,-7.49925528201223,4.49697852474734e-07,1.92388341815775e-05,2.50371624334038,"DDR1"
"213594_x_at",-179.050154675,446.1361413125,-7.49843401656435,4.50405389052106e-07,1.92540380347333e-05,2.50307130756497,"SRSF10"
"211899_s_at",-29.08316362,57.53949104,-7.49669818973595,4.51904638639654e-07,1.9303036029393e-05,2.50170784525404,"TRAF4"
"213307_at",-36.0462725425,35.08686190875,-7.49581630330927,4.52668313127583e-07,1.93205620766984e-05,2.50101496899882,"SHANK2"
"227979_at",-56.9843640499999,164.256204625,-7.49236991080599,4.55665590278741e-07,1.94333199286195e-05,2.49830612819699,NA
"210719_s_at",-155.509001425,275.2319890625,-7.49159451331574,4.56342772901866e-07,1.94467344974671e-05,2.49769643055565,"HMG20B"
"200599_s_at",-861.161715999999,2331.8787915,-7.49119568789413,4.56691487786882e-07,1.94467344974671e-05,2.49738279837159,"HSP90B1"
"205348_s_at",-94.62612804,141.1142444625,-7.48637623604914,4.60927304107151e-07,1.95943499394711e-05,2.49359098229801,"DYNC1I1"
"228956_at",-121.9029626025,75.85989723375,-7.48633775451856,4.60961288943921e-07,1.95943499394711e-05,2.49356069230893,NA
"230943_at",-1300.544650825,757.0793571875,-7.48602990605053,4.61233257834464e-07,1.95943499394711e-05,2.49331836752607,NA
"206382_s_at",38.0663336475,47.13855284125,7.48557599445175,4.61634569774688e-07,1.95961724397757e-05,2.49296104283029,"BDNF"
"227123_at",45.00444895,54.88382733,7.48516037749339,4.6200234215515e-07,1.95965694781481e-05,2.49263383755117,NA
"224768_at",-98.6862753999999,254.8027225,-7.48293073859406,4.63980503807793e-07,1.96652201904582e-05,2.49087806226095,NA
"41220_at",-561.041012849999,1308.825254475,-7.47928916916612,4.67230249500605e-07,1.97876172668053e-05,2.48800885937137,"SEPTIN9"
"222129_at",41.7801035200001,92.62720759,7.47858451129166,4.67861807866534e-07,1.97990281308845e-05,2.48745343193554,"RETREG2"
"211509_s_at",579.713433800001,1422.1548541,7.47502037089633,4.71069798439432e-07,1.99193667669574e-05,2.48464297435818,"RTN4"
"209545_s_at",-106.923904215,198.2414628175,-7.47418073220553,4.71828848739865e-07,1.99360450578455e-05,2.48398061551705,"RIPK2"
"207949_s_at",-45.112274485,71.0149688825,-7.47284879649346,4.73035547408568e-07,1.99715973394312e-05,2.48292968922097,"ICA1"
"240112_at",68.1898667412501,49.555177349375,7.46973180356701,4.75871980868717e-07,2.0075849192899e-05,2.48046929160138,NA
"202566_s_at",238.230200605,271.3324192475,7.46896974354609,4.76568126536531e-07,2.00897165137894e-05,2.47986754172815,"SVIL"
"219395_at",-46.5603745,65.36136554,-7.46425008862908,4.80903135251651e-07,2.02568404621603e-05,2.47613882464491,"ESRP2"
"223054_at",-207.85520485,410.325398825,-7.46328462973163,4.81794935123438e-07,2.02717923579621e-05,2.47537566826443,NA
"222988_s_at",-155.50602245,407.957213525,-7.46306328345554,4.81999635397361e-07,2.02717923579621e-05,2.47520068355492,NA
"243588_at",-42.944937445,44.6827794925,-7.45701543614325,4.87627687432043e-07,2.04912192929983e-05,2.47041677410389,NA
"243580_at",22.520083685,52.3540602175,7.45665368079904,4.87966484124075e-07,2.04912192929983e-05,2.47013045062102,NA
"222545_s_at",-44.8649200574999,114.55413160375,-7.45581206602024,4.88755630649074e-07,2.05086063743194e-05,2.4694642513434,NA
"243645_at",26.6950478650001,44.1365035275,7.45309158584088,4.91315571136147e-07,2.06002138434577e-05,2.46731007726493,NA
"223279_s_at",139.86851764,233.96589038,7.45088794393307,4.93399359488861e-07,2.06717317854816e-05,2.4655643520671,NA
"203386_at",287.61058525,309.760810525,7.45046402888282,4.93801267797653e-07,2.06727291859392e-05,2.46522844417476,"TBC1D4"
"243121_x_at",-51.5271920399999,107.563159055,-7.44758627269024,4.96538617124301e-07,2.07714222580498e-05,2.462947423553,NA
"241399_at",102.6016805525,75.65418665875,7.4457923055378,4.98253010272623e-07,2.08272043858224e-05,2.46152483581629,NA
"226213_at",-224.167212815,147.2121430425,-7.44466099146814,4.99337296771255e-07,2.08565826592577e-05,2.46062747660423,NA
"235051_at",92.30508774,121.66076757,7.4434590650401,5.00491940182428e-07,2.08888525415834e-05,2.45967390000243,NA
"227949_at",47.796568825,46.0468696925,7.43797881719558,5.05791780434805e-07,2.10939478224813e-05,2.45532330438869,NA
"219616_at",55.2488122150001,132.9687529925,7.43727042429647,5.06481086552356e-07,2.11065955847943e-05,2.4547606088468,"ACSS3"
"1554192_s_at",-25.0672803199999,102.82000442,-7.43493191822605,5.08763504957339e-07,2.11855633157216e-05,2.45290254242903,NA
"229830_at",80.8220433000001,98.167812425,7.43427220120187,5.09409325120217e-07,2.11963126719542e-05,2.4523782158212,NA
"206194_at",89.1515028850001,127.7573583075,7.4336228277243,5.10045849469744e-07,2.12052536005901e-05,2.45186204697379,"HOXC4"
"227350_at",-112.4899706,91.109699615,-7.43326200842718,5.10399885475567e-07,2.12052536005901e-05,2.45157521475942,NA
"225067_at",-63.398202705,166.6706141975,-7.43051522425326,5.13103394733086e-07,2.12966132134618e-05,2.44939103385592,NA
"230560_at",-156.66916619,95.81060853,-7.43023717291537,5.13377891455742e-07,2.12966132134618e-05,2.44916987130491,NA
"226009_at",-88.5782604249999,213.6652034375,-7.42473784089842,5.18838306575701e-07,2.15068115329996e-05,2.44479333453685,NA
"232008_s_at",121.2688115,338.61849965,7.42330285055716,5.20273020884961e-07,2.15474052220289e-05,2.4436505865612,NA
"205122_at",-199.0300641,163.424890675,-7.42297059004231,5.2060580335254e-07,2.15474052220289e-05,2.44338594881592,NA
"204045_at",318.0220821,462.5178601,7.42210845831027,5.21470318681624e-07,2.15530567504533e-05,2.44269920452887,"TCEAL1"
"230640_at",59.2199152300001,87.782612185,7.42204824309858,5.21530755936895e-07,2.15530567504533e-05,2.44265123505062,NA
"220606_s_at",30.2609426325,80.66255180875,7.42150083070734,5.22080520007783e-07,2.15594806883878e-05,2.44221512307924,"ADPRM"
"203700_s_at",-468.126222685,365.3941371575,-7.4202170833131,5.23372139526918e-07,2.1596506965007e-05,2.44119221380826,"DIO2"
"229407_at",-96.5767622,94.86123789,-7.41912320810305,5.24475335697079e-07,2.16257081291386e-05,2.44032040430205,NA
"229770_at",-50.194559085,78.0653184975,-7.41627458463214,5.27359556980613e-07,2.17226044217164e-05,2.4380492402156,NA
"224791_at",189.54059295,303.190615225,7.41601823826593,5.27619911697107e-07,2.17226044217164e-05,2.43784479999337,NA
"204396_s_at",368.141542795,339.7508684525,7.41507263036915,5.28581458146291e-07,2.17425373615573e-05,2.43709057844812,"GRK5"
"208612_at",-818.365934149999,1607.986483925,-7.41476035093152,5.28899399924484e-07,2.17425373615573e-05,2.43684147361113,"PDIA3"
"239511_s_at",-26.27315774,59.15673797,-7.41254718934205,5.31158378603218e-07,2.18030002481719e-05,2.43507562225554,NA
"240457_at",95.5662429600001,104.593983685,7.4125380355134,5.31167742671513e-07,2.18030002481719e-05,2.43506831702774,NA
"200761_s_at",317.929406,947.404018,7.40978410057167,5.33992711471673e-07,2.19025142533486e-05,2.43286996863064,"ARL6IP5"
"1558045_a_at",-54.806606425,68.6802099275,-7.40911409740485,5.34682348402714e-07,2.19143608687544e-05,2.43233496306798,NA
"209113_s_at",-99.8080365849999,168.9486069075,-7.40811062432705,5.35716954183455e-07,2.19403179550415e-05,2.43153355279178,"HMG20B"
"242335_at",41.8892723700001,88.158932505,7.40624376938997,5.37647252175404e-07,2.19956653901399e-05,2.43004221529886,NA
"223730_at",185.495774995,215.4697142025,7.40591963784111,5.3798313269533e-07,2.19956653901399e-05,2.42978322986071,NA
"1558820_a_at",61.2960156400001,95.623029305,7.40538434917039,5.38538300442539e-07,2.19956653901399e-05,2.42935549280373,NA
"220927_s_at",-33.20859705,56.325787245,-7.40525015942102,5.38677566664788e-07,2.19956653901399e-05,2.42924825812311,"HPSE2"
"203188_at",111.7363216,278.8850818,7.4041916990214,5.39777378323851e-07,2.20129180200532e-05,2.42840231959546,"B4GAT1"
"227874_at",51.445819855,63.5000687425,7.40376844160388,5.40217822385632e-07,2.20129180200532e-05,2.42806399876742,NA
"212809_at",-44.6336197399999,150.95513113,-7.40368189573937,5.40307928356862e-07,2.20129180200532e-05,2.42799481708654,"NFATC2IP"
"239148_at",-49.5271813075,54.10194798375,-7.40088688224257,5.4322630567378e-07,2.21153375001593e-05,2.42575998284275,NA
"226964_at",45.0213666625,81.77208207625,7.39998770872629,5.44168635234076e-07,2.21263135009787e-05,2.4250407750181,NA
"209163_at",-118.20196009,183.311974655,-7.39985744760392,5.44305288684342e-07,2.21263135009787e-05,2.42493657510221,"CYB561"
"1555112_a_at",52.5184599900001,57.04709522,7.39880859205634,5.45406911770169e-07,2.21546232548544e-05,2.42409747080559,NA
"217197_x_at",46.53269131,78.14446182,7.39840446117415,5.45831990748702e-07,2.21554299140203e-05,2.42377411467709,"N4BP2L1"
"213378_s_at",-49.9904606849999,112.2078247625,-7.39613935904595,5.48220867527977e-07,2.22358871899793e-05,2.42196129398252,NA
"203387_s_at",202.031186565,243.7322016175,7.39459507652328,5.49855745433317e-07,2.22856655904867e-05,2.42072492545069,"TBC1D4"
"1569629_x_at",-46.8367581525,65.78466565375,-7.39158458838367,5.53057385298672e-07,2.23988241045962e-05,2.41831367467792,NA
"232336_at",69.2616987825,98.57773635125,7.39106576881205,5.53611096054602e-07,2.24046533506923e-05,2.41789798946285,NA
"202442_at",211.20670195,857.801609675,7.38799840970823,5.5689649781731e-07,2.25209438004153e-05,2.41543955905925,"AP3S1"
"221922_at",-55.5679326775,64.89119299625,-7.38732312703097,5.57622492571588e-07,2.25336362020337e-05,2.41489814406131,"GPSM2"
"212636_at",103.86066325,191.602887575,7.38591905742838,5.5913514572293e-07,2.25780754005917e-05,2.413772198451,"QKI"
"229809_at",30.058966705,41.3064698225,7.38514182670389,5.59974311252572e-07,2.25952734079221e-05,2.41314879822496,NA
"228108_at",-51.428234375,72.7901425725,-7.38386210786286,5.61358851065171e-07,2.26221138359025e-05,2.41212216634054,NA
"222853_at",228.037786605,161.7153217675,7.38352726448308,5.61721706452579e-07,2.26221138359025e-05,2.41185350375179,NA
"202690_s_at",-244.141170975,472.0801789125,-7.38338055972332,5.61880760661281e-07,2.26221138359025e-05,2.41173578947011,"SNRPD1"
"209052_s_at",-34.590622035,66.7657076625,-7.38211824861457,5.63251261661599e-07,2.26343535504297e-05,2.41072279205432,"NSD2"
"201780_s_at",119.750668995,204.4717329525,7.38203572755709,5.63340975956331e-07,2.26343535504297e-05,2.41065656108663,"RNF13"
"239219_at",-31.965749105,54.9941602375,-7.38195688348797,5.63426706577683e-07,2.26343535504297e-05,2.41059328029973,NA
"209064_x_at",-141.5763058175,185.02702331625,-7.37914234752423,5.6649594733011e-07,2.27409441411701e-05,2.40833370589282,"PAIP1"
"1557938_s_at",162.1996311,299.2033625,7.37632858040383,5.69581671254838e-07,2.28480395274088e-05,2.40607356471016,NA
"203372_s_at",-76.7189496549999,99.3866172675,-7.37326359758197,5.72962717461256e-07,2.29668156724298e-05,2.40361028835338,"SOCS2"
"233536_at",60.8104006975001,64.85942435875,7.37122028961655,5.75228280784329e-07,2.30137772070408e-05,2.40196733428151,NA
"232983_s_at",65.8250653600001,137.66508216,7.37112120341818,5.75338380520313e-07,2.30137772070408e-05,2.40188764656903,NA
"1562669_at",-10.5145381075,22.38180273875,-7.37106841519936,5.75397045121623e-07,2.30137772070408e-05,2.40184519230258,NA
"218456_at",145.28851945,319.524100025,7.36980954982884,5.76797885258616e-07,2.3052941795698e-05,2.40083264192682,"CAPRIN2"
"202132_at",163.403405925,231.6556323375,7.36886518193416,5.77851078471675e-07,2.30781648761423e-05,2.40007289732996,"WWTR1"
"229912_at",-173.6664498975,143.75362475625,-7.36801647682249,5.78799285181304e-07,2.30991612534947e-05,2.39938999955654,NA
"211695_x_at",-35.1382244775,66.84346002875,-7.36390462516746,5.83416087330088e-07,2.32584412812427e-05,2.39607993236942,"MUC1"
"208863_s_at",-174.79842805,473.187288175,-7.3637050155361,5.83641178561773e-07,2.32584412812427e-05,2.39591918084856,"SRSF1"
"217843_s_at",-99.0814165999999,256.785537175,-7.35967736121154,5.88202268769441e-07,2.34080115819435e-05,2.39267431598565,"MED4"
"218104_at",-68.3538830449999,183.3969174275,-7.35963475369447,5.8825071629795e-07,2.34080115819435e-05,2.39263997639571,"TEX10"
"209167_at",-180.71653755,148.273842875,-7.35842223879726,5.89631159334039e-07,2.34315199475813e-05,2.39166263414559,"GPM6B"
"238643_at",179.55406592,189.51916262,7.35836306962727,5.89698609014573e-07,2.34315199475813e-05,2.39161493545619,NA
"235279_at",68.2550568800001,150.17576161,7.35697375011049,5.91284658573712e-07,2.34455621612513e-05,2.39049479720553,NA
"201581_at",281.04044725,514.426600325,7.35696918473294,5.91289877696342e-07,2.34455621612513e-05,2.39049111589457,"TMX4"
"227034_at",150.01111345,219.668026675,7.35670482892058,5.91592169695489e-07,2.34455621612513e-05,2.39027794616614,NA
"231180_at",-113.85664855,95.538361485,-7.35655176214714,5.9176727540058e-07,2.34455621612513e-05,2.39015451226374,NA
"205609_at",108.999264425,76.11999467,7.34923296844189,6.00202830031348e-07,2.37625559246661e-05,2.38424849242337,"ANGPT1"
"221636_s_at",83.5218299250001,133.5158368675,7.34847965248912,6.01078136459964e-07,2.37799906736241e-05,2.38364013533837,"MTARC2"
"225822_at",-57.2900773799999,87.70640003,-7.34523695343036,6.04861078286422e-07,2.39123495700001e-05,2.38102044813641,NA
"228824_s_at",-309.11733535,350.216673175,-7.34149371108756,6.09258645571034e-07,2.40540097885261e-05,2.37799442083303,NA
"201277_s_at",-726.5444856,1002.75635215,-7.34143807733305,6.09324253445061e-07,2.40540097885261e-05,2.37794943076514,"HNRNPAB"
"34858_at",46.6914598000001,165.1752825,7.34024319560617,6.10735123981352e-07,2.40923108973163e-05,2.37698303795776,"KCTD2"
"200866_s_at",573.131518250001,1245.631093875,7.33884614768306,6.12388997621802e-07,2.41397108685195e-05,2.37585286549929,"PSAP"
"1556590_s_at",120.7125850025,146.49161628875,7.33822834148396,6.13121857022599e-07,2.41397108685195e-05,2.37535298405014,NA
"225571_at",159.499673385,126.6570311325,7.33802852964621,6.1335907395799e-07,2.41397108685195e-05,2.37519129932956,NA
"203638_s_at",-201.090460785,192.1987237075,-7.33773918361529,6.13702754590619e-07,2.41397108685195e-05,2.37495715424607,"FGFR2"
"241408_at",-28.08005328,84.09196196,-7.33534657260021,6.16552317325023e-07,2.42343622931313e-05,2.37302051877326,NA
"204134_at",57.3560640250001,79.4650388175,7.33285533622024,6.19533911991499e-07,2.43340636768213e-05,2.37100313806212,"PDE2A"
"231773_at",138.64373775,96.773922065,7.33185903285531,6.20730499108814e-07,2.43635606882803e-05,2.37019607905632,NA
"210547_x_at",-60.3355165449999,107.4068199475,-7.32926549074199,6.23856655263882e-07,2.44686962887753e-05,2.36809447022761,"ICA1"
"200968_s_at",-1009.23697435,1727.027417825,-7.3268515354321,6.26781001220764e-07,2.4565771499459e-05,2.36613747444189,"PPIB"
"230498_at",29.3195416925,62.34869200625,7.32644900141993,6.27270024169843e-07,2.45673270569385e-05,2.3658110543377,NA
"240772_at",54.69253751,70.02756122,7.32571095276196,6.28167677889435e-07,2.45848731486076e-05,2.3652124975822,NA
"202964_s_at",-53.9956528699999,128.26966889,-7.32488773719299,6.2917048631276e-07,2.46065066803649e-05,2.36454477369107,"RFX5"
"230788_at",-171.6855575075,143.90664397625,-7.32175981512809,6.32995944378309e-07,2.47384226296527e-05,2.36200673235422,NA
"242532_at",122.2224965475,79.81403733125,7.32063219617189,6.34380927995678e-07,2.4761166114446e-05,2.36109140419664,NA
"221804_s_at",148.369058,357.979245675,7.3205486616902,6.34483652973732e-07,2.4761166114446e-05,2.36102358867641,NA
"240616_at",-64.9122499,81.9265040975,-7.31978763998706,6.35420299283657e-07,2.4767559197683e-05,2.36040572248876,NA
"201112_s_at",-271.45048005,590.955036125,-7.31967953984149,6.35553462356639e-07,2.4767559197683e-05,2.36031794993643,"CSE1L"
"201117_s_at",329.611522,270.5107816,7.3191755257889,6.36174713381223e-07,2.47741114345573e-05,2.3599086894772,"CPE"
"206949_s_at",-116.9585027,228.01343785,-7.31725115113446,6.38552502637166e-07,2.4805750199856e-05,2.35834574074503,"RUSC1"
"230424_at",-454.497982325,392.6457339875,-7.31709523210469,6.3874556154439e-07,2.4805750199856e-05,2.35821908113664,NA
"234950_s_at",-54.0937366999999,204.85073985,-7.31676755071471,6.39151493668956e-07,2.4805750199856e-05,2.35795287975732,NA
"201910_at",-180.25331745,383.039262675,-7.31676227753727,6.39158028272434e-07,2.4805750199856e-05,2.35794859580785,"FARP1"
"208658_at",-177.71825397,245.253737965,-7.3166835164789,6.39255638437989e-07,2.4805750199856e-05,2.3578846095241,"PDIA4"
"229796_at",-76.605779005,121.5070485275,-7.31572743750838,6.40441758617232e-07,2.48341511719129e-05,2.35710780660022,NA
"225601_at",-140.0336384775,172.13419156125,-7.3132427857001,6.43534913566812e-07,2.49364077953688e-05,2.35508841100775,NA
"213817_at",46.338266145,41.7864846225,7.31217368335778,6.44870602515551e-07,2.49704675584545e-05,2.35421921349735,"IRAK3"
"224811_at",663.5402695,736.77882585,7.31106743207344,6.46255727336627e-07,2.50063919972612e-05,2.35331963159349,NA
"209970_x_at",103.3306062375,139.22583343125,7.31049047091093,6.46979356459894e-07,2.50166876339779e-05,2.35285038472619,"CASP1"
"1559419_at",31.4348644575,56.24165208875,7.30952059004285,6.48197680550716e-07,2.50460835223395e-05,2.35206145999079,NA
"227066_at",40.378751425,115.3424567275,7.3090372807901,6.48805680579612e-07,2.50518718825496e-05,2.35166827141627,NA
"226500_at",36.9609406850001,129.1684928075,7.30821617731209,6.49839978438493e-07,2.5070770549366e-05,2.35100019480065,NA
"214938_x_at",-1450.6184355,3681.99476275,-7.30792100229758,6.50212211047115e-07,2.5070770549366e-05,2.3507600058729,"HMGB1"
"233365_at",86.1433517500001,89.676738915,7.30500484002158,6.53901550707916e-07,2.51875865874605e-05,2.34838636743417,NA
"207373_at",-124.4449077325,122.70378910625,-7.30418117806193,6.54947517013543e-07,2.51875865874605e-05,2.34771570702912,"HOXD10"
"204719_at",713.2361516925,468.25703110375,7.30409033233429,6.5506298785457e-07,2.51875865874605e-05,2.34764173031532,"ABCA8"
"222860_s_at",60.0661782575001,80.22526525625,7.30395518000469,6.55234814301129e-07,2.51875865874605e-05,2.34753167192044,NA
"204149_s_at",52.5689028375001,98.41746887125,7.30371110775101,6.5554523482316e-07,2.51875865874605e-05,2.34733290992933,"GSTM4"
"235867_at",108.56248169,117.31914966,7.30142186678395,6.58464205949357e-07,2.5281474830554e-05,2.34546821165808,NA
"216069_at",19.0621135125,43.61721693375,7.30107034980015,6.58913610124177e-07,2.5281474830554e-05,2.34518181376106,"PRMT2"
"203448_s_at",91.1802288000002,226.596404725,7.29874343307436,6.61896529164312e-07,2.53781155203778e-05,2.34328549071325,"TERF1"
"1556283_s_at",34.75347936,82.92029213,7.29719117427219,6.63894174587061e-07,2.54270821138557e-05,2.34202002037056,NA
"219103_at",57.7699779650001,106.1697177475,7.29702859508934,6.64103763302897e-07,2.54270821138557e-05,2.34188745750229,"ASAP3"
"219154_at",-187.293777115,180.9856861025,-7.29248688187646,6.69986491694434e-07,2.56343676930673e-05,2.33818264470681,"TMEM120B"
"1555993_at",-86.198863005,86.2280664075,-7.29073441847235,6.72270807578007e-07,2.57037807023269e-05,2.33675227220542,NA
"200974_at",3836.6542205,3584.30667275,7.28957259623075,6.73789675378665e-07,2.57438508045622e-05,2.33580372858201,"ACTA2"
"1552388_at",84.3209704950001,102.664675995,7.28766024619801,6.76297464721032e-07,2.58179992284791e-05,2.33424198807463,NA
"210892_s_at",-58.72877294,94.178545085,-7.28737316474578,6.76674767158859e-07,2.58179992284791e-05,2.3340074921853,"GTF2I"
"210461_s_at",214.90243508,249.62859816,7.28626928384518,6.78127596574182e-07,2.5855387965616e-05,2.33310569607371,"ABLIM1"
"209360_s_at",327.3701520975,298.01408800125,7.28572451413968,6.78845764111818e-07,2.58647332075357e-05,2.33266058796506,NA
"1558527_at",25.4117172725,52.42061385625,7.28394525697569,6.81196844422392e-07,2.59362377916395e-05,2.33120651933348,NA
"202759_s_at",356.5886016,363.3645807,7.28123663825587,6.84792172700012e-07,2.60549840239201e-05,2.32899202363132,"PALM2AKAP2"
"211417_x_at",-53.69225235,106.44369813,-7.2800867279076,6.86324462696515e-07,2.60951251724144e-05,2.32805155056569,NA
"212322_at",-137.7905501,258.20588345,-7.27870313593241,6.88172848842847e-07,2.61472206466176e-05,2.32691969123807,"SGPL1"
"201430_s_at",291.6459769,191.11166265,7.2773948176072,6.89925417646638e-07,2.61956057012708e-05,2.32584914295867,"DPYSL3"
"227133_at",-60.80916094,76.59207189,-7.27688396892214,6.90610983667578e-07,2.62034389535218e-05,2.32543106393907,NA
"216563_at",61.7334232175001,94.94091228375,7.27411511613291,6.94339118895226e-07,2.63266236654622e-05,2.32316434310098,"ANKRD12"
"55705_at",-112.92197375,380.007350375,-7.27299632066094,6.95851433983251e-07,2.63656806327334e-05,2.32224811119535,"R3HDM4"
"219387_at",54.1450986225,69.36164906875,7.27161793349306,6.97719340440189e-07,2.64181474643818e-05,2.32111902660665,"CCDC88A"
"234036_x_at",26.457320815,48.9999865875,7.27049653127196,6.99242827473618e-07,2.64575097523322e-05,2.32020023437109,NA
"213540_at",-78.7766782849999,176.3911385575,-7.26678362810517,7.04311647524014e-07,2.6630870904824e-05,2.31715679848377,"HSD17B8"
"216264_s_at",349.4711846,486.3498054,7.2661580219193,7.05169458498374e-07,2.6644879159225e-05,2.31664378803676,"LAMB2"
"232179_at",78.275898975,97.7856541125,7.2653179051408,7.06323102038256e-07,2.66573825496288e-05,2.31595478072196,NA
"226267_at",67.3559458900001,119.25338398,7.2652070394189,7.06475488146541e-07,2.66573825496288e-05,2.31586384809415,NA
"1555961_a_at",-614.229099849999,1463.521462575,-7.26400063155923,7.08135911495998e-07,2.67016075593405e-05,2.31487422543178,NA
"244052_at",-42.6230960349999,149.4112438825,-7.25932716828851,7.14606422096597e-07,2.6927020074522e-05,2.31103846947596,NA
"201121_s_at",-2338.11398365,2280.711568225,-7.25719900672794,7.17573169320019e-07,2.70201880389615e-05,2.30929067471905,"PGRMC1"
"239162_at",139.24938159,135.57148633,7.25669961652564,7.18271186451033e-07,2.70278576181763e-05,2.30888044078604,NA
"208826_x_at",-611.708123349999,1292.881565325,-7.25237423616819,7.24346441123652e-07,2.72234808114721e-05,2.30532568311761,"HINT1"
"238657_at",-49.51201103,60.22148951,-7.25228967273211,7.24465744502824e-07,2.72234808114721e-05,2.30525615736087,NA
"226013_at",-31.57601283,71.85655527,-7.25096924753994,7.2633126247743e-07,2.72748363845834e-05,2.3041703983907,NA
"218414_s_at",-95.0964413899999,200.160009255,-7.24787013290738,7.3072930884164e-07,2.74055467755305e-05,2.30162101560649,"NDE1"
"235088_at",-49.0227500625,55.26070598125,-7.24781023657116,7.30814580680813e-07,2.74055467755305e-05,2.30157172947569,NA
"243084_at",101.9386158025,134.74266754375,7.24741252275279,7.31381050207354e-07,2.74079910350151e-05,2.30124445393163,NA
"239559_at",-91.7435450499999,138.594459305,-7.2459798505737,7.33425398077364e-07,2.74657764656711e-05,2.30006531950486,NA
"1558739_at",26.697790185,39.2147448425,7.24383416437782,7.36498254809644e-07,2.75619726774246e-05,2.29829876673982,NA
"211060_x_at",-87.9893873999998,267.2589499,-7.24231069400136,7.38688122421807e-07,2.76117752385045e-05,2.29704406074495,"GPAA1"
"235507_at",112.108527895,159.3022314025,7.24220584058014,7.38839088686458e-07,2.76117752385045e-05,2.2969576921127,NA
"203505_at",249.571644875,331.9706245125,7.24173518665465,7.39517122320313e-07,2.76182367915732e-05,2.29656998991403,"ABCA1"
"219768_at",-96.73118417,82.562443705,-7.24097857686606,7.4060846071185e-07,2.76401143955088e-05,2.29594666012359,"VTCN1"
"1560916_a_at",-62.7200044,85.462435545,-7.24055742025403,7.41216661943746e-07,2.76439433777451e-05,2.29559965418421,NA
"207177_at",38.940005325,57.7287208625,7.23592044706313,7.47947313753564e-07,2.78565133019476e-05,2.29177729714715,"PTGFR"
