"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol","threshold"
"201288_at",1.26636245272272,9.75358786195276,4.0983311729449,0.000620987051898624,0.0306817172449158,-0.21948056962129,"ARHGDIB","TRUE"
"219461_at",-1.00176666623416,6.48808955082521,-4.09665225254576,0.00062336310720967,0.0307309737122855,-0.2230145057913,"PAK6","TRUE"
"205221_at",-3.2320102472201,6.02787730593033,-4.08976969662873,0.000633199202470882,0.0309431775507905,-0.237501724316173,"HGD","TRUE"
"203698_s_at",2.13245117647809,6.5078815080553,4.08975377179664,0.000633222140787167,0.0309431775507905,-0.237535245180612,"FRZB","TRUE"
"218096_at",-1.09988714762764,9.35190550853887,-4.08757082130416,0.000636374389625258,0.0309629916365802,-0.242130247746201,"AGPAT5","TRUE"
"209877_at",1.73721633751527,5.70781410797039,4.08467847275121,0.000640575288087936,0.0309629916365802,-0.248218545606528,"SNCG","TRUE"
"207996_s_at",1.12032407883489,7.45377185115687,4.08276345796511,0.000643371982549216,0.0309708455136499,-0.2522496165718,"LDLRAD4","TRUE"
"209703_x_at",1.03495078103706,8.73182961484437,4.08266401337984,0.000643517545789161,0.0309708455136499,-0.252458946190538,"TMT1A","TRUE"
"208206_s_at",1.89357487287107,6.05433815328231,4.0713618457177,0.000660278266272864,0.0315729197582795,-0.276250209418351,"RASGRP2","TRUE"
"209872_s_at",-1.04975822326677,6.74077288074827,-4.06348050072375,0.00067222440685607,0.0320067873033628,-0.292840910391538,"PKP3","TRUE"
"212950_at",1.22954596650325,8.88013308084821,4.05701350116604,0.000682188428628271,0.0322743200745728,-0.30645447562869,"ADGRF5","TRUE"
"213568_at",-1.16628205894344,10.2074059637305,-4.05532148483294,0.000684819746855773,0.0323301661423457,-0.310016325346662,"OSR2","TRUE"
"205190_at",-2.58658268933445,6.79953581238483,-4.05391798059353,0.000687010106380591,0.03236500253801,-0.312970834769672,"PLS1","TRUE"
"204633_s_at",-1.24267465530731,8.74004635076774,-4.051131431465,0.000691379727894333,0.0324337146877251,-0.318836794239044,"RPS6KA5","TRUE"
"220723_s_at",-1.95752423733794,6.56322890099801,-4.04847897382462,0.00069556495251053,0.0325266479378492,-0.324420487309157,"CWH43","TRUE"
"205418_at",1.60841138877947,5.08484971689581,4.04466852709836,0.000701621805304638,0.0325447074085145,-0.332441875608231,"FES","TRUE"
"209558_s_at",-2.37210319195123,6.32916699625076,-4.04459082920676,0.000701745857408719,0.0325447074085145,-0.332605437864587,"HIP1R","TRUE"
"214568_at",1.4554442089211,5.00534668925558,4.04408050533818,0.000702561184638102,0.0325447074085145,-0.333679723477735,"TPSD1","TRUE"
"215633_x_at",2.18257557097377,5.41922165835008,4.04320051396337,0.000703969347525198,0.0325447074085145,-0.335532198364305,"LST1","TRUE"
"209043_at",-1.84256929603292,11.0652007649287,-4.03673256331298,0.000714406521958858,0.0327155703676438,-0.349147915121682,"PAPSS1","TRUE"
"221019_s_at",1.81972060104274,9.15896590699011,4.03665092304607,0.000714539248943977,0.0327155703676438,-0.349319776341712,"COLEC12","TRUE"
"214884_at",-1.72441965418528,4.54749429507245,-4.03664868390423,0.000714542889585705,0.0327155703676438,-0.349324489967188,"MCF2","TRUE"
"208399_s_at",-1.78318023717426,5.84197799956846,-4.03636383314973,0.000715006182697237,0.0327155703676438,-0.349924130272931,"EDN3","TRUE"
"212713_at",2.74702746121234,8.78539515526385,4.03498855190019,0.000717247235038346,0.0327498497699782,-0.352819238528812,"MFAP4","TRUE"
"208450_at",2.16243658311628,5.21854264093333,4.03410249338358,0.00071869481387243,0.0327498497699782,-0.354684481651904,"LGALS2","TRUE"
"204030_s_at",1.21890576106534,8.18904230574013,4.03212586642727,0.000721934641656944,0.0327634819145452,-0.35884547851654,NA,"TRUE"
"221773_at",1.1332427081694,9.8630627813123,4.02884483916861,0.000727344803573366,0.0328989340480339,-0.365752354746069,"ELK3","TRUE"
"212353_at",1.3416924455861,9.21375283270715,4.02852635233695,0.000727872121603047,0.0328989340480339,-0.366422798947815,"SULF1","TRUE"
"217767_at",1.92879083493333,11.8162570706202,4.02737792638367,0.000729776750359597,0.0329182496523541,-0.368840339938104,"C3","TRUE"
"218322_s_at",-1.81846992014047,9.54973994510215,-4.02006835818856,0.000742016998413441,0.0334027571225186,-0.384227568380586,"ACSL5","TRUE"
"209867_s_at",2.19741485976543,5.53392000282712,4.01406365785907,0.000752225863355559,0.0335474552506499,-0.396867817268182,"ADGRL3","TRUE"
"202946_s_at",-1.21019184644838,9.59364672313691,-4.01375235190509,0.000752758947418432,0.0335474552506499,-0.397523130884506,"BTBD3","TRUE"
"217511_at",1.46576839981994,6.0723822412333,4.00436874862779,0.000769006325794224,0.0340671331166455,-0.417275843892995,"KAZALD1","TRUE"
"203789_s_at",2.17644226273835,9.28630690589969,4.0017256058618,0.000773645889135789,0.0341340718366615,-0.422839640027961,"SEMA3C","TRUE"
"201645_at",1.96060934573479,8.9761911252743,4.00121857269703,0.000774539093212904,0.0341340718366615,-0.423906936419463,"TNC","TRUE"
"202196_s_at",1.96463825921581,7.1641516780211,3.99785372199148,0.000780492925636783,0.0341496406395009,-0.430989850807769,"DKK3","TRUE"
"203813_s_at",2.2529786522557,8.30537031454768,3.99555308131229,0.000784590073721118,0.0342133475787234,-0.435832591065462,"SLIT3","TRUE"
"212097_at",1.61322512463742,11.1746199690179,3.99022236884731,0.000794166315761027,0.0344351310296191,-0.447053345857602,"CAV1","TRUE"
"211441_x_at",-1.06721081152094,6.22777324945883,-3.98656133273911,0.000800810778072992,0.034580508188248,-0.454759429888592,"CYP3A43","TRUE"
"219640_at",1.77714462757058,7.85165727758086,3.9864359740305,0.000801039275724515,0.034580508188248,-0.455023294455386,"CLDN15","TRUE"
