"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_24_P919974",1.60558021101949,0.0911382428860099,3.33888029536439,0.00215453091161996,0.0360802487742602,-1.47578981860202,"REN"
"A_32_P206698",1.19110093421883,0.0346073985547544,3.32269563353028,0.00191857592321553,0.0338487145429472,-1.47645883242735,"CKS1B"
"A_24_P919399",1.70023720394167,0.748295118189254,3.34726181562164,0.00228231149223955,0.0372970437811915,-1.47848897171746,"ATP10D"
"A_24_P160413",-1.47333314697404,0.0334175696830036,-3.3374786412607,0.00216257025095745,0.0360878910628525,-1.47915292761564,"MTMR9LP"
"A_23_P77437",1.62167854657415,0.207114113802241,3.33041182949756,0.00210454363623594,0.035700281841647,-1.48257660702544,"PRMT7"
"A_24_P96527",-1.34087930077571,0.148030770211445,-3.32835933510787,0.00221558229543671,0.0366819157856713,-1.48531447179299,"ATP5L"
"A_23_P210675",-2.2421462948329,-0.380845584631836,-3.32181203035761,0.00210881772357498,0.0357095646143912,-1.48775927470231,"SYCP2"
"A_23_P161563",1.73352151040512,1.57786554539181e-05,3.32220813835298,0.00219997061428863,0.0365290449092798,-1.48882888875097,"RAB38"
"A_23_P3643",-1.19777297064347,0.0614592256181209,-3.32525947369697,0.00218209162338492,0.0363656359600069,-1.49034764210306,"DNASE1L2"
"A_32_P231086",-1.30581966165547,-0.0274217651343456,-3.31977900008652,0.00203876163817741,0.0351570846008709,-1.49308319044201,"GOLGA6L9"
"A_24_P235012",1.33436489137839,0.192475216673221,3.32194566919519,0.00210805317441643,0.0357095646143912,-1.49331851213927,"MTCH1"
"A_23_P140190",-1.17408385506002,0.403367534647988,-3.33744830449404,0.00227670101821696,0.0372545716032274,-1.49369224874614,"FAM30A"
"A_23_P353704",-2.17225634883461,-0.763428308698627,-3.32155404323322,0.00206820374884763,0.0353693626223766,-1.49379327417186,"GPCPD1"
"A_23_P140648",1.10744283963177,-0.0333683234259145,3.31604755747955,0.00198751637954172,0.0347096711257231,-1.49648731908963,"CYFIP1"
"A_32_P86962",-1.18157074821935,-0.264385936377171,-3.31919683614034,0.00208156306400487,0.0354539002734414,-1.49963570777972,"GLIDR"
"A_23_P326325",-1.19555352198046,0.150036500360089,-3.32106351032269,0.00215824239143653,0.0360802487742602,-1.50294712014398,"TBC1D32"
"A_23_P424316",1.97376731429806,-0.455227618333142,3.31279756254857,0.00200555807570184,0.0348641581302886,-1.50471037062803,"TCF20"
"A_23_P335069",1.01966877953507,-0.171837990456807,3.3109483330934,0.00198266290191732,0.0346408669416097,-1.50638490607722,"SLC46A1"
"A_24_P62668",-1.24383728300474,0.101883432003223,-3.31289980717232,0.00207766684889165,0.0354479204562455,-1.50697765435403,"SERTAD4"
"A_23_P16806",-1.80992542810887,-0.10575929433482,-3.32240382953429,0.00225087326249503,0.0369915946572329,-1.50739538494932,"GCC2-AS1"
"A_32_P42797",-1.62809365403545,-0.110272642401885,-3.31608850889728,0.00214181208436284,0.0359471728050166,-1.50770458622234,"LOC100132790"
"A_23_P210969",1.07133458908913,-0.0025429718564017,3.31154274108509,0.00201256564536679,0.0349219285484835,-1.50788412319033,"PHF20"
"A_24_P286598",-1.4888905052551,0.00673913470092208,-3.3174380954806,0.00213398793899767,0.0359027999229355,-1.50792128304182,"ATP6V1C1"
"A_23_P395632",-2.75174901451936,-0.193760274266267,-3.32212405066233,0.00220046529966953,0.0365290449092798,-1.50805075529087,"R3HDML"
"A_32_P230529",-1.409724408347,0.0753049798864972,-3.3136116109119,0.00220198471939051,0.036536563961038,-1.50881378742023,"LOC100505915"
"A_24_P143574",-1.43304324922985,0.187634389133684,-3.32093703879834,0.00220745983748468,0.0365953792209857,-1.5109189269385,"SIRPB1"
"A_24_P66027",1.34686326344728,-0.0305805561888362,3.32076436725691,0.00220847908799474,0.036596274537689,-1.51133611243114,"APOBEC3B"
"A_24_P788227",-1.70318342652754,-0.313362269267686,-3.31768375618026,0.00222673937169481,0.0367863165744823,-1.51496624469186,"LINC01296"
"A_23_P130107",-1.07980035802077,0.00593888570598784,-3.30844653592916,0.00206544217350779,0.0353540291496046,-1.51648879822448,"ZZEF1"
"A_24_P14731",2.03383914009147,-0.10281377283423,3.31318708500696,0.00220450204474796,0.0365623318130246,-1.51722362510034,"PCSK1N"
"A_23_P204998",1.66241383544935,-0.317432248192423,3.31303379092985,0.00215962305880754,0.0360802487742602,-1.51991798113964,"FARP1"
"A_23_P210608",1.8260598506608,-0.326551683608187,3.30793665663005,0.00210617488765995,0.035700281841647,-1.52262340687562,"ZNF217"
"A_23_P140207",1.26400305262937,-0.0861612086347033,3.30567752247069,0.0020812968175662,0.0354539002734414,-1.52343657625727,"PCK2"
"A_23_P203115",1.31159855395241,0.0311687337315855,3.30572980567625,0.00211897045529999,0.0358258937362282,-1.5248398506493,"TMEM25"
"A_32_P144018",1.18767402652348,0.241717734329167,3.30570594103695,0.00211910922971731,0.0358258937362282,-1.52927353957747,"RASSF8-AS1"
"A_23_P156953",1.88303460272237,0.301892516753351,3.31488172040068,0.00229621866128016,0.0373964064964673,-1.53064211636839,"IGF2R"
"A_24_P193011",1.83973450670864,-0.00629107336910179,3.30429155205677,0.00230781619845466,0.0374754391199407,-1.53186632711698,"CCND1"
"A_32_P139654",1.24608575053541,0.279690516647149,3.30282003435102,0.00213595504961281,0.0359027999229355,-1.53208305220541,"SS18L1"
"A_32_P184488",1.24508079631724,-0.27032467906634,3.30294631952265,0.0020970486011159,0.035611366536837,-1.53238986007695,"PHLDB3"
"A_24_P506726",-1.07838805553217,-0.251329849202634,-3.30084828643013,0.00207324316485068,0.0354201787115363,-1.53490665411458,"CNIH1"
"A_24_P173746",1.19550592750872,0.435176269467919,3.30181592742849,0.00210360115918507,0.035700281841647,-1.53522499626592,"RALGPS2"
"A_24_P935310",-1.12415621806526,0.0590825826438956,-3.30163157098055,0.00232425289131103,0.0375625422511366,-1.53824655433686,"LOC401320"
"A_23_P348227",-1.30206104312624,-0.284273022131753,-3.29722081652027,0.00206013615685038,0.0353118743686159,-1.54128167330204,"ZNF135"
"A_24_P932308",1.0705674301106,0.780185698564552,3.31295571101169,0.00242686378327456,0.0385484295904342,-1.54543005694334,"COQ9"
"A_23_P39202",1.34269097877839,-0.251015984787096,3.29632005969688,0.00213573823666365,0.0359027999229355,-1.54689266617699,"C19orf33"
"A_23_P319557",-1.43409558138661,0.281560103927343,-3.29979076262459,0.00219472249613387,0.0364905089992747,-1.54765439757361,"LINC00334"
"A_23_P82296",1.3699628096261,0.0688025411592397,3.3036230580325,0.00226194946504033,0.0371092825692509,-1.54785959691714,"GNB2"
"A_24_P80135",1.14175920454403,0.206122655871022,3.29655370014638,0.00213436255192066,0.0359027999229355,-1.54841638980519,"PTPN18"
"A_24_P320645",1.81108657348448,0.196150766748002,3.29719021881947,0.00230139166841165,0.0374367706478581,-1.54863317980059,"SUN1"
"A_23_P30693",-2.11963596672283,-0.30968363655498,-3.29891117829525,0.00224382373536753,0.036896105698839,-1.54982209405958,"PLG"
"A_23_P130735",-1.75604307907513,-0.0453932603191503,-3.29499895317595,0.00214353288101638,0.0359601352437412,-1.55020139560398,"SLC6A16"
"A_23_P107454",-1.20328750706687,0.537101064756819,-3.30810080875149,0.00239543407901557,0.0382412306150223,-1.55178611911985,"KRTAP3-1"
"A_32_P235358",-1.61546880988616,0.228040963054971,-3.29972476068809,0.0023361044643722,0.0376577655876733,-1.55181875291496,"LOC100130476"
"A_23_P258582",-1.34964777247049,0.190553429892835,-3.29428613991489,0.0021865204636774,0.0364234344726998,-1.55330703085151,"GK5"
"A_24_P393312",1.23137394707512,-0.269269093533653,3.2931304007915,0.00211811084859168,0.0358258937362282,-1.55336442154573,"KIRREL"
"A_23_P375281",-1.02059679849165,-0.0252539887165687,-3.29454930588866,0.00214619201851294,0.0359888209597079,-1.55343807352714,"TRPV1"
"A_24_P922921",1.41002502371528,0.603370915021935,3.30939996330601,0.00244944004632624,0.0387434584549074,-1.55373393389481,"MYO9B"
"A_23_P8653",-1.12453012564676,-0.0149669813299601,-3.29476711838619,0.00226912058915862,0.0372007402539785,-1.55399773271399,"CFAP69"
"A_24_P926053",-1.16359113103352,0.0797324145959565,-3.29359886504021,0.00223204799389922,0.0368419101613822,-1.55607401103085,"EEF1D"
"A_24_P186936",-1.62351477340996,0.186668623718921,-3.29402815588885,0.00232101980032447,0.0375487008740962,-1.55628968782256,"ELN"
"A_32_P72940",1.05840792763685,0.634088477795039,3.30595066200012,0.0024089985153804,0.0383615513783783,-1.55686475013909,"RPL35"
"A_23_P385742",-1.43517583494151,-0.0124589595024492,-3.29712477661195,0.00230179627965244,0.0374367706478581,-1.56118691188249,"TMEM19"
"A_23_P377245",-2.44808057742178,-0.12309083845156,-3.29051209939942,0.00250858164354948,0.0393781943537944,-1.56439248032322,"LOC653160"
"A_24_P398323",-1.58470405972089,-0.0255114362243877,-3.29438792184128,0.00227144890246242,0.0372007402539785,-1.56446519778598,"TRIM34"
"A_23_P339687",1.51826646636036,0.115943634177333,3.29499437261125,0.00231500520225034,0.0375090201872306,-1.56635998910988,"ZNF675"
"A_23_P10081",-1.75093915776177,-0.101457369559446,-3.28934245162553,0.0023026467571558,0.0374367706478581,-1.56725137653531,"ARL13B"
"A_23_P28153",1.26904687620392,-0.0885144726939817,3.28856583101635,0.00222105169513823,0.0367243584690234,-1.56751749941424,"SCLY"
"A_23_P91217",1.34995035736361,0.529543270143693,3.29930358733186,0.00239292950130801,0.0382412306150223,-1.57050259328037,"CHD6"
"A_23_P85371",-1.0532303729086,0.140045949774155,-3.28632964374327,0.00219535926115275,0.0364905089992747,-1.57189623190352,"RABGGTB"
"A_23_P256223",1.99870813742332,-0.680816688480678,3.28674488643106,0.00219284989076984,0.0364905089992747,-1.57297523964857,"VBP1"
"A_24_P334726",1.05700101508937,0.0915324990776383,3.2852204451478,0.00224148681538723,0.036896105698839,-1.57582215738629,"DENND2A"
"A_23_P71226",-1.57593574127916,0.226763358810295,-3.29943272098764,0.00245056953146109,0.0387443957612867,-1.57778270525954,"SLC13A1"
"A_24_P96593",-1.6710472173344,-0.585992482264899,-3.28310126920881,0.00217779765768129,0.0363100353532667,-1.57862655432574,"EVI5"
"A_23_P159907",1.80697683968649,0.0316631025388822,3.28462527116426,0.00243201813525154,0.0386128708458655,-1.57898044074189,"MAGED4B"
"A_23_P58251",1.11224414635178,0.191181856770017,3.28827299957176,0.00240850791678147,0.0383615513783783,-1.57931454818956,"CPZ"
"A_32_P41551",-1.94181519065227,0.630150349042171,-3.30905286511008,0.00259261562841862,0.0400604200484676,-1.57995951755321,"LOC285957"
"A_23_P390157",-1.3815229092942,0.448249172156012,-3.2979130414853,0.00252376037518685,0.0394410429181866,-1.58053370610615,"AVIL"
"A_23_P70127",1.49519398094894,0.381216293629175,3.29396791344054,0.00242694259198097,0.0385484295904342,-1.58323204619899,"TMED9"
"A_32_P122323",-1.81910913508421,-0.131482318231705,-3.28202006939452,0.00244894334563674,0.0387434584549074,-1.58521166759543,"GUSBP4"
"A_32_P217797",-1.49139515069708,0.558606944763592,-3.29081300725871,0.00250660350690638,0.0393781943537944,-1.58563765629428,"LOC286382"
"A_24_P391260",1.3508924190271,0.219318001277084,3.27864540332093,0.00213632738898936,0.0359027999229355,-1.58674458958367,"PTTG1IP"
